STORY,QUESTION,OPTION-A,OPTION-B,OPTION-C,OPTION-D,ANSWER
"Xiao Li and Han Mei Mei are wandering around the factory, they see handbags and cabinets, they find eggplants in the handbag, Han Mei Mei leaves the factory, Xiao Li moves the eggplant to the cabinet.","After Han Mei Mei returns to the factory, where does Han Mei Mei look for the eggplant?",Cabinet,Briefcase,Box,Handbag,D
"Xiao Li and Han Mei Mei are wandering around the factory, they see handbags and cabinets, they find eggplants in the handbag, Han Mei Mei leaves the factory, Xiao Li moves the eggplant to the cabinet.","After Han Mei Mei returns to the factory, where does Xiao Li think Han Mei Mei looks for the eggplant?",Box,Cabinet,Handbag,Drawer,C
"Xiao Li and Han Mei Mei are wandering around the factory, they see handbags and cabinets, they find eggplants in the handbag, Han Mei Mei leaves the factory, Xiao Li moves the eggplant to the cabinet.","After Han Mei Mei returns to the factory, where does Han Mei Mei think Xiao Li looks for the eggplant?",Cabinet,Handbag,Backpack,Tote bag,D
"Xiao Li and Li Lei are wandering in the hall, they see the cabinet and the box, they find a vest in the cabinet, Li Lei leaves the hall, Xiao Li moves the vest to the box.",Where is the vest now?,Box,Cabinet,Drawer,Basket,A
"Xiao Li and Li Lei are wandering in the hall, they see the cabinet and the box, they find a vest in the cabinet, Li Lei leaves the hall, Xiao Li moves the vest to the box.",Where is the vest before?,Cabinet,Handbag,Box,Suitcase,A
"Xiao Li and Li Lei are wandering in the hall, they see the cabinet and the box, they find a vest in the cabinet, Li Lei leaves the hall, Xiao Li moves the vest to the box.","After Li Lei returns to the hall, where does Xiao Li look for the vest?",Drawer,Briefcase,Cabinet,Box,D
"Xiao Li and Li Lei are wandering in the hall, they see the cabinet and the box, they find a vest in the cabinet, Li Lei leaves the hall, Xiao Li moves the vest to the box.","After Li Lei returns to the hall, where does Li Lei look for the vest?",Briefcase,Box,Cabinet,Case,C
"Xiao Li and Li Lei are wandering in the hall, they see the cabinet and the box, they find a vest in the cabinet, Li Lei leaves the hall, Xiao Li moves the vest to the box.","After Li Lei returns to the hall, where does Xiao Li think Li Lei looks for the vest?",Box,Cabinet,Storage locker,Drawer,B
"Xiao Li and Li Lei are wandering in the hall, they see the cabinet and the box, they find a vest in the cabinet, Li Lei leaves the hall, Xiao Li moves the vest to the box.","After Li Lei returns to the hall, where does Li Lei think Xiao Li looks for the vest?",Box,Drawer,Cabinet,Suitcase,C
"Xiao Li and Zhang Wei are wandering in the storage room, they see boxes and safes, they find zucchini in the box, Zhang Wei leaves the storage room, Xiao Li moves the zucchini to the safe.",Where is the zucchini now?,Safe,Handbag,Box,Basket,A
"Xiao Li and Zhang Wei are wandering in the storage room, they see boxes and safes, they find zucchini in the box, Zhang Wei leaves the storage room, Xiao Li moves the zucchini to the safe.",Where is the zucchini before?,Briefcase,Storage cabinet,Safe,Box,D
"Xiao Li and Zhang Wei are wandering in the storage room, they see boxes and safes, they find zucchini in the box, Zhang Wei leaves the storage room, Xiao Li moves the zucchini to the safe.","After Zhang Wei returns to the storage room, where does Xiao Li look for the zucchini?",Safe,Suitcase,Box,Locker,A
"Xiao Li and Zhang Wei are wandering in the storage room, they see boxes and safes, they find zucchini in the box, Zhang Wei leaves the storage room, Xiao Li moves the zucchini to the safe.","After Zhang Wei returns to the storage room, where does Zhang Wei look for the zucchini?",Box,Handbag,Safe,Basket,A
"Xiao Li and Zhang Wei are wandering in the storage room, they see boxes and safes, they find zucchini in the box, Zhang Wei leaves the storage room, Xiao Li moves the zucchini to the safe.","After Zhang Wei returns to the storage room, where does Xiao Li think Zhang Wei looks for the zucchini?",Cabinet,Box,Suitcase,Safe,B
"Xiao Li and Zhang Wei are wandering in the storage room, they see boxes and safes, they find zucchini in the box, Zhang Wei leaves the storage room, Xiao Li moves the zucchini to the safe.","After Zhang Wei returns to the storage room, where does Zhang Wei think Xiao Li looks for the zucchini?",Basket,Safe,Box,Storage cabinet,C
"Xiao Bei and Xiao Ming are wandering in the parking lot, they see a box and a briefcase, they find corn in the box, Xiao Ming leaves the parking lot, Xiao Bei moves the corn to the briefcase.",Where is the corn now?,Briefcase,Basket,Cabinet,Box,A
"Xiao Bei and Xiao Ming are wandering in the parking lot, they see a box and a briefcase, they find corn in the box, Xiao Ming leaves the parking lot, Xiao Bei moves the corn to the briefcase.",Where is the corn before?,Box,Basket,Handbag,Briefcase,A
"Xiao Bei and Xiao Ming are wandering in the parking lot, they see a box and a briefcase, they find corn in the box, Xiao Ming leaves the parking lot, Xiao Bei moves the corn to the briefcase.","After Xiao Ming returns to the parking lot, where does Xiao Bei look for the corn?",Cabinet,Box,Briefcase,Handbag,C
"Xiao Bei and Xiao Ming are wandering in the parking lot, they see a box and a briefcase, they find corn in the box, Xiao Ming leaves the parking lot, Xiao Bei moves the corn to the briefcase.","After Xiao Ming returns to the parking lot, where does Xiao Ming look for the corn?",Briefcase,Cabinet,Box,Safe,C
"Xiao Bei and Xiao Ming are wandering in the parking lot, they see a box and a briefcase, they find corn in the box, Xiao Ming leaves the parking lot, Xiao Bei moves the corn to the briefcase.","After Xiao Ming returns to the parking lot, where does Xiao Bei think Xiao Ming looks for the corn?",Cabinet,Briefcase,Backpack,Box,D
"Xiao Bei and Xiao Ming are wandering in the parking lot, they see a box and a briefcase, they find corn in the box, Xiao Ming leaves the parking lot, Xiao Bei moves the corn to the briefcase.","After Xiao Ming returns to the parking lot, where does Xiao Ming think Xiao Bei looks for the corn?",Handbag,Basket,Box,Briefcase,C
"Xiao Ming and Zhang Wei are strolling around the bell tower, they see a suitcase and a handbag, they find a hat in the suitcase, Zhang Wei leaves the bell tower, Xiao Ming moves the hat to the handbag.",Where is the hat now?,Handbag,Locker,Safe,Suitcase,A
"Xiao Ming and Zhang Wei are strolling around the bell tower, they see a suitcase and a handbag, they find a hat in the suitcase, Zhang Wei leaves the bell tower, Xiao Ming moves the hat to the handbag.",Where is the hat before?,Briefcase,Handbag,Drawer,Suitcase,D
"Xiao Ming and Zhang Wei are strolling around the bell tower, they see a suitcase and a handbag, they find a hat in the suitcase, Zhang Wei leaves the bell tower, Xiao Ming moves the hat to the handbag.","After Zhang Wei returns to the bell tower, where does Xiao Ming look for the hat?",Handbag,Box,Suitcase,Basket,A
"Xiao Ming and Zhang Wei are strolling around the bell tower, they see a suitcase and a handbag, they find a hat in the suitcase, Zhang Wei leaves the bell tower, Xiao Ming moves the hat to the handbag.","After Zhang Wei returns to the bell tower, where does Zhang Wei look for the hat?",Drawer,Handbag,Box,Suitcase,D
"Xiao Ming and Zhang Wei are strolling around the bell tower, they see a suitcase and a handbag, they find a hat in the suitcase, Zhang Wei leaves the bell tower, Xiao Ming moves the hat to the handbag.","After Zhang Wei returns to the bell tower, where does Xiao Ming think Zhang Wei looks for the hat?",Suitcase,Handbag,Drawer,Cabinet,A
"Xiao Ming and Zhang Wei are strolling around the bell tower, they see a suitcase and a handbag, they find a hat in the suitcase, Zhang Wei leaves the bell tower, Xiao Ming moves the hat to the handbag.","After Zhang Wei returns to the bell tower, where does Zhang Wei think Xiao Ming looks for the hat?",Tote bag,Handbag,Locker,Suitcase,D
"Youyou and Li Lei are wandering in the classroom, they see a drawer and a basket, they find a button in the drawer, Li Lei leaves the classroom, Youyou moves the button to the basket.",Where is the button now?,Basket,Suitcase,Drawer,Backpack,A
"Youyou and Li Lei are wandering in the classroom, they see a drawer and a basket, they find a button in the drawer, Li Lei leaves the classroom, Youyou moves the button to the basket.",Where is the button before?,Handbag,Drawer,Briefcase,Basket,B
"Youyou and Li Lei are wandering in the classroom, they see a drawer and a basket, they find a button in the drawer, Li Lei leaves the classroom, Youyou moves the button to the basket.",Where does Youyou look for the button after Li Lei returns to the classroom?,Drawer,Basket,Locker,Cabinet,B
"Youyou and Li Lei are wandering in the classroom, they see a drawer and a basket, they find a button in the drawer, Li Lei leaves the classroom, Youyou moves the button to the basket.","After Li Lei returns to the classroom, where does Li Lei look for the button?",Basket,Backpack,Drawer,Handbag,C
"Youyou and Li Lei are wandering in the classroom, they see a drawer and a basket, they find a button in the drawer, Li Lei leaves the classroom, Youyou moves the button to the basket.","After Li Lei returns to the classroom, where does Youyou think Li Lei looks for the button?",Backpack,Basket,Handbag,Drawer,D
"Youyou and Li Lei are wandering in the classroom, they see a drawer and a basket, they find a button in the drawer, Li Lei leaves the classroom, Youyou moves the button to the basket.","After Li Lei returns to the classroom, where does Li Lei think Youyou looks for the button?",Cabinet,Safe,Basket,Drawer,D
"Xiao Red and Xiao North stroll around in the reading room, they see a box and a backpack, they find bananas in the box, Xiao North leaves the reading room, Xiao Red moves the bananas to the backpack.",Where are the bananas now?,Box,Backpack,Case,Suitcase,B
"Xiao Red and Xiao North stroll around in the reading room, they see a box and a backpack, they find bananas in the box, Xiao North leaves the reading room, Xiao Red moves the bananas to the backpack.",Where are the bananas before?,Box,Cabinet,Backpack,Briefcase,A
"Xiao Red and Xiao North stroll around in the reading room, they see a box and a backpack, they find bananas in the box, Xiao North leaves the reading room, Xiao Red moves the bananas to the backpack.","After Xiao North returns to the reading room, where does Xiao Red look for the bananas?",Cabinet,Backpack,Box,Drawer,B
"Xiao Red and Xiao North stroll around in the reading room, they see a box and a backpack, they find bananas in the box, Xiao North leaves the reading room, Xiao Red moves the bananas to the backpack.","After Xiao Bei returns to the reading room, where does Xiao Bei look for the bananas?",Box,Backpack,Briefcase,Drawer,A
"Xiao Red and Xiao North stroll around in the reading room, they see a box and a backpack, they find bananas in the box, Xiao North leaves the reading room, Xiao Red moves the bananas to the backpack.","After Xiao Bei returns to the reading room, where does Xiao Hong think Xiao Bei looks for the bananas?",Box,Backpack,Safe,Handbag,A
"Xiao Red and Xiao North stroll around in the reading room, they see a box and a backpack, they find bananas in the box, Xiao North leaves the reading room, Xiao Red moves the bananas to the backpack.","After Xiao Bei returns to the reading room, where does Xiao Bei think Xiao Hong looks for the bananas?",Box,Drawer,Chest,Backpack,C
"Xiao Hong and Xiao Gang are hanging out in the smoking room, they see a box and a crate, they find a zucchini in the box, Xiao Gang leaves the smoking room, Xiao Hong moves the zucchini to the crate.",Where is the zucchini now?,Crate,Drawer,Backpack,Box,A
"Xiao Hong and Xiao Gang are hanging out in the smoking room, they see a box and a crate, they find a zucchini in the box, Xiao Gang leaves the smoking room, Xiao Hong moves the zucchini to the crate.",Where is the zucchini before?,Briefcase,Crate,Safe,Box,D
"Xiao Hong and Xiao Gang are hanging out in the smoking room, they see a box and a crate, they find a zucchini in the box, Xiao Gang leaves the smoking room, Xiao Hong moves the zucchini to the crate.","After Xiao Gang returns to the smoking room, where does Xiao Hong look for the zucchini?",Crate,Safe,Box,Storage locker,A
"Xiao Hong and Xiao Gang are hanging out in the smoking room, they see a box and a crate, they find a zucchini in the box, Xiao Gang leaves the smoking room, Xiao Hong moves the zucchini to the crate.","After Xiao Gang returns to the smoking room, where does Xiao Gang look for the zucchini?",Handbag,Crate,Box,Drawer,C
"Xiao Hong and Xiao Gang are hanging out in the smoking room, they see a box and a crate, they find a zucchini in the box, Xiao Gang leaves the smoking room, Xiao Hong moves the zucchini to the crate.","After Xiao Gang returns to the smoking room, where does Xiao Hong think Xiao Gang looks for the zucchini?",Cabinet,Box,Storage locker,Crate,B
"Xiao Hong and Xiao Gang are hanging out in the smoking room, they see a box and a crate, they find a zucchini in the box, Xiao Gang leaves the smoking room, Xiao Hong moves the zucchini to the crate.","After Xiao Gang returns to the smoking room, where does Xiao Gang think Xiao Hong looks for the zucchini?",Briefcase,Crate,Box,Safe,C
